18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
22	0	0	0	0	0	0	0	0	0	.2376699	.2376699	.4008542	.4008542	.4008542	.4008542	.4008542	.5108542	.5108542	.5108542	.5108542	.5108542	.5108542	.772796	1	1
23	0	0	0	0	0	0	0	0	0	0	.1112367	.1112367	.1112367	.1112367	.3523393	.4923393	.4923393	.4923393	.4923393	.4923393	.4923393	.4923393	.6851229	.9328647	1
24	0	0	0	0	0	0	0	0	.0584678	.0584678	.0584678	.0641595	.1725585	.2153545	.2584292	.317095	.5086141	.5454538	.5779611	.5779611	.5779611	.7399069	.8431571	.9021247	.9747551
25	0	0	0	.0105782	.0105782	.0105782	.0105782	.0433563	.0659133	.0742029	.0742029	.1908003	.2142121	.1619338	.1619338	.1897722	.3228819	.4461322	.4595697	.5595697	.5595697	.6428323	.8580471	.9437551	1
26	0	0	0	.0070489	.0070489	.0070489	.0070489	.0319806	.0567359	.0808073	.0808073	.0808073	.1321185	.1658244	.1658244	.1750704	.1927559	.3493004	.396026	.6286998	.6286998	.6722356	.7786199	.907403	1
27	0	0	0	0	.0110263	.0110263	.0110263	.0193005	.0478426	.0812982	.0812982	.1126175	.1482545	.2167283	.2247336	.2247336	.2389856	.3022781	.6570994	.6640516	.6640516	.6749704	.7653556	.9455423	.994655
28	0	0	0	.0060875	.008377	.008377	.008377	.008377	.0535657	.0898249	.0898249	.0898249	.1418921	.2393731	.2955197	.2955197	.3035463	.3670212	.6526113	.670312	.670312	.6804604	.698186	.9292804	1
29	0	0	0	0	.0044609	.0044609	.0044609	.0044609	.0600631	.0947439	.0947439	.0947439	.1238298	.2074095	.2371754	.2474688	.2474688	.2551406	.453835	.5727984	.5727984	.5727984	.6414882	.8527741	.9989945
30	0	0	0	0	0	0	0	.0010212	.0392482	.101913	.101913	.101913	.1079455	.2089143	.2792412	.2792412	.2804559	.3186119	.4967585	.6571744	.6571744	.6571744	.6819805	.8426561	.9792241
31	0	0	0	0	0	0	0	0	.018318	.0755574	.0755574	.0797344	.0860626	.13834	.1905849	.1905849	.1905849	.198491	.3821209	.5795716	.5795716	.5795716	.5876585	.8368468	1
32	0	0	0	0	.0094211	.0094211	.0094211	.0094211	.0205844	.0505717	.0505717	.0505717	.0547475	.1000338	.1874187	.1874187	.1874187	.1946725	.3648204	.4999245	.4999245	.4999245	.5055234	.6863951	1
33	0	0	0	.0033959	.0078271	.0078271	.0078271	.0078271	.012258	.0849876	.0849876	.0849876	.0867305	.1107839	.2063206	.2063206	.2063206	.2131539	.3175166	.5178369	.5178369	.5178369	.5214131	.6854792	1
34	0	0	0	0	.0022452	.0022452	.0022452	.0022452	.0022452	.0883842	.0883842	.0883842	.0883842	.1227356	.2091139	.2091139	.2091139	.2091139	.2520746	.5314661	.5314661	.5314661	.5314661	.6130012	1
35	0	0	0	0	.0034823	.0034823	.0034823	.0034823	.0115901	.1027562	.1027562	.1027562	.1027562	.1159916	.2034102	.2034102	.2034102	.2034102	.2365045	.5222981	.5222981	.5222981	.5289019	.5640337	1
36	0	0	0	0	.0115276	.0115276	.0115276	.0115276	.0115276	.0839907	.0839907	.0839907	.0839907	.0897251	.2201257	.2201257	.2201257	.2232724	.2510026	.5409034	.5409034	.5409034	.5409034	.5727521	1
37	0	0	0	0	.010213	.010213	.010213	.010213	.0134258	.0799397	.0799397	.0799397	.0823639	.0890781	.1987672	.1987672	.1987672	.2016121	.2159337	.5454094	.5454094	.5454094	.5454094	.5556781	1
38	0	0	.0001979	.0001979	.0107711	.0107711	.0107711	.0107711	.0107711	.0835689	.0835689	.0835689	.0835689	.0923126	.2184728	.2184728	.2184728	.2201682	.2283271	.514264	.514264	.514264	.5161329	.5257409	.9986188
39	0	0	0	0	.0025728	.0025728	.0025728	.0025728	.0025728	.0796941	.0796941	.0796941	.0796941	.0931436	.2107726	.2107726	.2107726	.2110231	.2213529	.5179302	.5179302	.5197273	.5197273	.5245802	1
40	0	0	0	0	.0039456	.0039456	.0039456	.0039456	.0039456	.0854255	.0854255	.0854255	.0854255	.0867737	.2285189	.2285189	.2285189	.2295379	.2334509	.5584896	.5584896	.5584896	.5584896	.5631016	1
41	0	0	0	0	.0079299	.0079299	.0079299	.0079299	.0079299	.0810468	.0810468	.0810468	.0810468	.0810468	.2383574	.2383574	.2383574	.2383574	.2386409	.5777707	.5777707	.5777707	.5777707	.5849745	1
42	0	0	0	0	.0053884	.0053884	.0053884	.0053884	.0053884	.1041545	.1041545	.1041545	.1041545	.1041545	.2422743	.2422743	.2422743	.2422743	.2439886	.5281835	.5281835	.5281835	.5281835	.5299696	1
