18	.0303908	.0696201	.1655903	.1784056	.1784056	.2249022	.4168884	.4463402	.4463402	.4696538	.5620869	.6468032	.6705206	.6726497	.6726497	.696764	.696764	.7294484	.7294484	.7589138	.7589138	.7589138	.7589138	.7928447	.7928447
19	0	.0152364	.0332894	.0332894	.0617587	.1232342	.2614556	.3913198	.4126398	.4413683	.4935015	.5764667	.6233668	.6391536	.6616776	.6790957	.7106958	.7106958	.7106958	.7319897	.7319897	.7319897	.7319897	.7319897	.7564465
20	.0033548	.0108855	.033586	.0530347	.0666397	.073201	.2049403	.3651737	.4278858	.4404245	.5062146	.633453	.685797	.7137752	.7177517	.7499053	.7767525	.7789325	.8069517	.8107641	.8107641	.815214	.8226032	.8263627	.8338368
21	0	.0033502	.039948	.0732811	.0812061	.0884978	.1368137	.3021989	.3853669	.4085492	.4867508	.6034054	.6950942	.7360403	.7603313	.7903124	.8418538	.8650708	.8836223	.8894559	.8894559	.8924273	.8944544	.898659	.8999654
22	0	0	.0165161	.035802	.0419345	.0444618	.0700839	.2019026	.322245	.3530257	.4274983	.5925562	.7113659	.7646062	.7801344	.8178819	.863171	.9135111	.9336235	.9426533	.9426533	.9455289	.9471456	.951832	.954499
23	0	.0014165	.01129	.0498106	.0578746	.0608681	.0672077	.1931607	.3208045	.357475	.3815071	.5201768	.6829371	.7604012	.7934979	.8144202	.8699989	.925549	.9576035	.9638515	.9638515	.9671492	.9732839	.9822027	.9884118
24	0	.0037678	.0082572	.0393951	.0544159	.0544159	.0555748	.1233255	.3222595	.3768014	.3831643	.4721011	.644013	.7329725	.7716635	.7865994	.8442139	.9193928	.9563519	.9654009	.9654009	.9692277	.9771251	.9845214	.9926754
25	0	.0017798	.0028541	.0288936	.0502627	.0502627	.0514801	.0908825	.2847376	.349914	.3553225	.4038615	.5799284	.7062075	.745085	.7473012	.7795756	.8761315	.9407716	.9629405	.9629405	.9663827	.975757	.9875454	.9971375
26	0	0	.0008826	.0291462	.0558071	.0558071	.0558071	.0681567	.239573	.3364297	.3394456	.3581768	.4991447	.6675479	.7232282	.7248214	.7338029	.8298714	.9138941	.9462446	.9462446	.9481258	.962958	.9840917	.9984214
27	0	0	.0039925	.0225346	.0567071	.0567071	.0577076	.0663771	.2129475	.3470133	.3486064	.3561647	.4582429	.6767303	.751651	.751651	.756902	.8248936	.9125724	.9507182	.9507182	.9507182	.9590341	.9835781	1
28	0	0	.0009299	.0146834	.057642	.057642	.0602609	.0615293	.1907708	.3480369	.3497954	.3549894	.4206623	.6819336	.7825089	.7825089	.7833027	.8232612	.9104029	.9449815	.9449815	.9465817	.9539877	.9826047	.9993936
29	0	.0005849	.002	.0127078	.0558484	.0558484	.0558484	.0580421	.1451894	.3716664	.3731495	.3777148	.4173189	.6575108	.7798932	.7798932	.7845435	.8017863	.8897974	.9417782	.9417782	.9417782	.9453667	.9776391	.9990158
30	0	0	.0001238	.0042569	.0486311	.0486311	.0486311	.0520444	.0930107	.3558421	.3558421	.3566083	.3748313	.5753766	.7596516	.7596516	.7615855	.7682009	.880141	.9548718	.9548718	.9548718	.9558194	.9773962	1
31	0	0	0	.0009087	.0439177	.0439177	.0439177	.0456004	.0716874	.3379804	.3379804	.3399734	.3599599	.5389097	.7772282	.7772282	.7782362	.7815121	.8593587	.9450596	.9450596	.9450596	.947593	.9723051	1
32	0	0	0	.0038512	.057378	.057378	.057378	.0618751	.0826571	.341044	.341044	.3424789	.35149	.4685664	.7862968	.7862968	.7870158	.7878695	.8486865	.9448946	.9448946	.9448946	.9465348	.9650416	1
33	0	0	0	.0062272	.0462087	.0462087	.0462087	.0510358	.0697526	.3128654	.3128654	.3136004	.3251399	.3907859	.751928	.751928	.7533647	.7545131	.7931429	.9383534	.9383534	.9383534	.9383534	.9584279	1
34	0	.0007913	.0007913	.0026135	.0541222	.0541222	.0541222	.0578103	.0691491	.3158548	.3158548	.316235	.3208301	.3699227	.7312436	.7312436	.7323602	.7338006	.7624839	.9283623	.9283623	.9283623	.9283623	.9379185	1
35	0	0	0	.0009119	.0506082	.0506082	.0506082	.0506082	.0550437	.333849	.333849	.3355536	.3386993	.3664055	.7580844	.7588128	.7588128	.7588128	.7825556	.9422535	.9422535	.9422535	.9422535	.9451361	1
36	0	0	0	.0020607	.0559128	.0559128	.0560732	.0576352	.068051	.3310027	.3310027	.3330026	.333947	.3528726	.7467799	.7467799	.7467799	.7494275	.764257	.9294801	.9294801	.9294801	.9294801	.9322203	.9993599
37	0	0	0	.001524	.0603361	.0603361	.0603361	.0603361	.0652332	.3279351	.3279351	.3284939	.3304518	.3493195	.7463167	.7463167	.7463167	.7478664	.7547888	.9284322	.9284322	.9284322	.9284322	.9292423	.9993793
38	0	.0004794	.0004794	.0021044	.0558706	.0558706	.0558706	.0564726	.0576146	.3342065	.3342065	.3342065	.3344735	.3479125	.743966	.743966	.743966	.743966	.7488735	.9377123	.9377123	.9377123	.9377123	.9377123	1
39	0	0	0	0	.0441008	.0441008	.0441008	.0461075	.0520334	.315673	.315673	.3177538	.3183424	.3272444	.7289762	.7289762	.7289762	.7294977	.7355621	.9312371	.9312371	.9312371	.9312371	.9335229	1
40	.0004151	.0004151	.0004151	.0005218	.0411248	.0411248	.0411248	.0420258	.0435257	.3159944	.3159944	.3169554	.3199103	.3241479	.7376289	.7376289	.7376289	.7376289	.7443985	.9382852	.9382852	.9382852	.9382852	.9382852	.999554
41	0	0	0	.0016021	.0460168	.0460168	.0460168	.0460168	.0460168	.3055767	.3055767	.305808	.305808	.3105396	.7434578	.7434578	.7434578	.7434578	.7447992	.9274777	.9274777	.9274777	.9274777	.9274777	1
42	0	0	0	0	.0473381	.0473381	.0473381	.0473381	.0511409	.3145908	.3145908	.3145908	.31464	.3204255	.7396095	.7396095	.7396095	.7396095	.7401001	.9300449	.9300449	.9300449	.9300449	.9307154	.9995368
